ambient_temp,month_of_year,day_of_week,model_type_Model-B,model_type_Model-C,avg_peak_temp,voltage_instability,error_rate,sessions_today,target,avg_peak_temp_roll_mean_7d,avg_peak_temp_roll_mean_14d,avg_peak_temp_roll_std_7d,avg_peak_temp_roll_std_14d,voltage_instability_roll_mean_7d,voltage_instability_roll_mean_14d,voltage_instability_roll_std_7d,voltage_instability_roll_std_14d,error_rate_roll_mean_7d,error_rate_roll_mean_14d,error_rate_roll_std_7d,error_rate_roll_std_14d,sessions_today_roll_mean_7d,sessions_today_roll_mean_14d,sessions_today_roll_std_7d,sessions_today_roll_std_14d
27.97173673124682,4,4,1,0,40.79647505287938,0.018070069406026262,0.0,12.100973074933968,0,42.79309093639706,42.958778377669454,0.6382204252367913,0.7227830256848158,0.017822114796115437,0.019451681062832002,1.6088145876276576,1.570483437208741,0.0,0.0,0.8190866484646312,0.3632515539596698,13.002720926661922,12.317584340011273,0.5741184662890557,0.0941482661165407
20.506121466683936,1,2,1,0,36.84149273951414,0.042707279968813475,0.0,10.811413229927648,0,32.37162813600472,39.83795728311059,1.373675473522767,0.487043759980601,0.04143449088048514,0.04458316850357445,1.0148366262533028,0.2191585692011302,0.0,0.0,1.1174266273879645,1.157676592846891,9.765511951453998,11.453815569489677,1.2979603781174305,1.8452428286521505
19.185989674913383,1,6,0,0,34.47258237459947,0.004838334669042394,0.0,7.23372877966956,0,34.646183729081386,37.4615921556358,1.1396721064380118,0.20322812318007477,0.005217848089326699,0.004568790273055649,1.1472363686882516,0.5608613666699778,0.0,0.0,0.7858848304835466,2.306379204517267,6.918729915793417,6.564018719915164,0.33902757911680503,0.5026251136658053
16.255782584777155,9,4,0,1,30.22405539663584,0.03491518526322818,2.0,12.821524652845836,0,30.54903520625312,30.225497430673535,0.49609276835140514,1.5924282166718828,0.03885575931367678,0.03946615812535606,1.2601719275371328,0.5340169197803535,1.9432972753905462,2.1504383838353327,0.9588674661668768,0.8355329058191243,13.03559800213124,13.322864127280708,0.1976952930556387,0.6863797904654438
14.934385348484556,7,5,0,0,34.19834418187834,0.02814389431196393,1.0,13.078275864085636,0,33.77989280916935,31.012811257167442,1.4124783520068642,0.6517599737171191,0.02856061118358803,0.03517963020060998,0.23397215059651988,0.9728967238673225,1.0446409417331828,1.12666032161041,1.0655194289252246,0.6993490049322071,13.472533147662594,13.988739433265543,0.9116376130748928,1.1167094207564925
19.961778125398123,1,1,0,0,32.90945722140365,0.029693064655120553,0.0,15.977236547586019,0,32.22728710408002,28.985538595940977,1.0891665537553266,0.5077013051060077,0.030499121501513925,0.031951896626844015,0.9822506074516945,0.5822781885830974,0.0,0.0,0.07715538243649123,1.384344523707975,16.090900527677917,14.131741145286755,0.908967040663474,1.5797859015176856
28.842358877264054,3,2,0,1,46.60584146681968,0.0012412348417049981,0.0,6.271774081213166,0,47.364531599661255,49.97612398637408,0.12052758173431122,1.7297613413156512,0.0013042340463976113,0.0012513650216728581,0.8401447088612283,1.0458127108116444,0.0,0.0,1.8146837108156348,0.02058625480732723,6.745858888242269,6.565610921232864,1.3492875255187093,1.8890888490097946
23.600844400710162,11,3,0,0,38.63052653265031,0.021622161067710945,0.0,10.634385289466957,0,38.281525870673654,46.15086331658644,1.9337039458981526,1.022595550203002,0.02382073430038045,0.02241741469226125,0.3544369510037807,1.072115763851885,0.0,0.0,1.5471001950509182,0.8177469668535716,10.929323839370625,12.50321980763954,1.0243517633389536,1.5984421295177538
31.810338594608158,10,4,0,0,48.48820656713582,0.019347037850423115,0.0,11.688015668409427,0,51.11882729128545,45.70605228214194,1.567169095161982,1.5442951183039062,0.018776861091387466,0.02318879092242411,0.4071145207909803,1.2862362186588276,0.0,0.0,0.3415451831039866,1.5400392369839626,11.660399324544748,13.058704451233565,0.04807785389199526,0.4579570233894704
26.968669275152138,1,4,1,0,43.33145661333186,0.032172619945206274,1.0,11.307495961595155,0,46.881540914769275,46.912469560958144,0.7541700475754445,1.681081230132385,0.032297451347448713,0.03206409952669053,1.1964625896785859,1.710201665214566,0.9391304131920004,1.1460809429188958,0.6399193754500698,0.31603961558058913,11.389094892255256,11.920030466451855,1.5233318425086209,0.8813343637068833
18.58260529214034,5,2,0,0,33.80675430645765,0.012392820124801297,0.0,10.261830156150452,0,31.208962322139627,31.35917207943716,0.68937889081451,0.11188246589748552,0.013093205416215522,0.012092401797127473,0.5654982355813343,0.7750996747011001,0.0,0.0,0.8690601763485686,0.419347850386414,9.146253114327909,9.926097082795593,0.8293291301383701,0.6336992496174887
23.532338324530418,8,0,0,0,40.06759931677682,0.03754491662481772,1.0,10.074387824729138,0,40.2700970440596,42.13279198920346,1.33941337296243,1.321293346285535,0.03850687347689088,0.033865023910440335,0.7571333771816653,1.4146427803054122,1.0886414349651927,0.9266536019908306,1.5404591879882041,1.1001563702115542,9.080759595079133,10.652622741559618,1.7924341556543786,0.7474502933368781
19.63078905400311,7,3,0,0,34.86468174724517,0.024623735522226266,1.0,9.82764255164587,0,34.800406835874064,32.75797624753644,1.4045762205821222,1.5891808608220552,0.024504463492083635,0.02311078305418766,0.4060980156156043,0.9323794129788259,1.0353137977640043,0.9087488946501232,0.8770345215221409,1.1163609966322348,9.990624685182983,11.183846868622071,0.9322705605402937,1.169848356571021
24.95459396124681,3,4,1,0,40.525975440095344,0.018282135399633928,2.0,13.049422854145945,0,41.81453333751189,39.737919908020785,1.0063233810029792,0.48088589736993026,0.019100268530363715,0.01836852598559642,1.2308150958237667,0.4177497283104529,1.9774702816106546,1.901891319079206,0.5649009023362992,1.495637413840707,12.698621317604266,13.175636050006599,1.2164043336802954,1.0672452180456977
13.665468826549569,10,6,0,1,28.84718237331149,0.018451708879226248,1.0,12.50182894766357,0,30.552069408978575,29.852218630274628,1.5074761454509091,0.736856547369624,0.01862544985114856,0.019260985309417347,0.13002489600758838,0.34475247649068896,0.9948006762957448,0.9072090414765179,1.2958138523476634,0.8584942649440181,12.009970887518447,11.93055074309249,1.605521583719007,1.2818210582324783
25.651168998516876,5,6,0,0,40.22450980839015,0.012631396056709165,0.0,14.420558509547067,0,40.75803033424778,44.42910425833121,0.5133513555576127,0.6645909009489176,0.012138834919149532,0.013683867035701406,1.4547730969691546,0.6334295607768392,0.0,0.0,0.6687494568235484,1.3609535439286131,13.750818617191516,12.593782193641255,0.7707570973452993,0.5471870858661365
18.001992010253794,1,5,1,0,27.95488261595605,0.008625916177209644,0.0,11.52838293314365,0,27.926762492470516,30.395117360299697,0.6397238692982881,0.282719891839988,0.00812236998121221,0.008036560047241745,1.3183683530065589,1.6190440765014515,0.0,0.0,0.5710574217070248,0.6921096082956244,11.90356508221292,12.411422982977536,0.7085817444137694,0.6825857630324674
20.976459401991185,4,0,1,0,33.39576642970995,0.019759862879101774,0.0,15.561580888039785,0,32.60694384257326,32.31260153719776,1.2551201694816867,0.7278663712944162,0.019027792703867955,0.020355619099171995,1.0102750717531057,1.2025271929520278,0.0,0.0,0.7008060596033152,1.5619596454042945,16.73017587823086,14.593629053225685,0.19247155525068138,1.1187537560463188
24.602190578229987,11,4,0,1,35.538817977601084,0.03679244626523012,0.0,8.933020926411636,0,34.20503144876475,37.06004871706215,0.714840264205149,0.7711275842814038,0.03851121548908244,0.039663562946295514,0.8882371528856396,1.1926150669894093,0.0,0.0,0.4025581426462582,0.4694691082575323,8.253373781731202,10.297993557194387,1.0599437833381506,1.2368381528021335
16.69306986919944,2,3,1,0,39.08978351740687,0.006933543474978869,1.0,10.917377359123044,0,34.952839501525375,37.81760062904751,0.8434039387256054,1.4219057263850654,0.007295689406150652,0.007416100690188446,0.10465293161945499,0.6268068121551382,0.9959649917626956,0.9791049079931327,1.3421122739668194,1.1567326363709132,11.178052717540321,10.148476404631863,1.3364106264997182,1.244114008499955
28.680603711865917,7,4,0,0,48.00024661222144,0.02005784918473422,1.0,13.577157269538205,0,49.98775674965581,33.42545411569856,0.41922827622949876,1.3720539094922615,0.01724140946745472,0.017479988618657766,0.5621436145697691,0.5987164450042346,0.9268682029434512,1.338059336441697,0.8156423405908662,0.8670015993791049,13.543783583508194,13.527798672149638,1.7175012967478225,1.0320680131119215
23.064535309386454,3,3,0,0,41.466945174093226,0.0317370723148262,0.0,16.077339161842552,0,39.047325565818674,44.45312593810839,0.6384162664159023,0.7471680179556421,0.029011019623476894,0.033902437807014,0.12681005781355215,0.8824654157539572,0.0,0.0,1.8816132149237808,1.2404241298300636,16.16917100187568,16.750004342383182,0.49987340763353394,0.7362363642239522
26.1598625171779,8,3,1,0,46.37964563860538,0.025415999741059667,1.0,10.499648653621238,0,38.482568102945265,41.456241934355766,1.4256606322726788,1.156583599132254,0.025674165195723807,0.026309423360405048,1.3781502795567127,0.8342826626102011,0.9888820185063083,1.051867423360129,0.9367700012999606,0.8434633921669386,9.964521843494177,11.375265794999843,0.34062917979873775,1.1491024485566186
21.101264590571315,7,2,0,1,38.44055016801704,0.017195088534792458,1.0,12.648833218883826,0,40.27937982790127,41.090283432647325,0.7080911402857197,0.5078687964677758,0.015687853795621775,0.01856627742983476,1.0811814962835653,0.7413494371310948,1.0166621589648137,0.7800947649674087,2.225042023999822,1.2277034282423964,13.274213651074296,12.501032876825285,1.2489266190359714,1.1101183173271632
17.411318857653285,10,4,0,0,29.556473597808292,0.01648012794190853,0.0,15.310108106775205,0,28.26251880357875,30.730488136004446,1.623067583927796,0.23044820737672134,0.015604643199994887,0.016770491054600604,0.5970590765822504,1.3335768156634766,0.0,0.0,1.2655536810412247,0.04566859520661137,15.895097585319789,12.472573989418716,0.6684760453943479,1.1544392733170785
17.886248434601637,4,3,0,0,33.59543104952689,0.01677533844426654,0.0,8.665872109559302,0,36.25197049963808,35.57987053377012,0.7056890057526035,2.070445220059228,0.017560560779626283,0.020133547241625947,0.6803498204054015,1.2679749831228637,0.0,0.0,1.8233146368251663,0.7301318933908811,7.848647701500718,5.979222727656545,1.2196488050998402,1.308577728129922
24.522056919017537,8,6,0,0,35.82073370474455,0.02168833075686455,1.0,14.613533911754107,0,40.043670831652875,35.88167707709905,0.6231443381724455,0.696248361131825,0.022319374430190504,0.024499730784219104,0.9870208179047864,1.2507446467175316,1.0380568474448768,0.9100179259810981,0.0904971504171539,1.4398807444503539,14.488248851456312,15.149172553992651,0.9051884848054024,0.6521457710105794
17.315533406124583,7,0,1,0,29.68581247912689,0.03013462846605346,1.0,8.677301057982392,0,28.276159627007424,28.66621178032527,0.6105219888480176,1.8442479188185439,0.02953146008269933,0.0246664306993503,2.357173855866551,0.9369907823979127,1.0223809821011387,1.0317499904020844,0.1646241395182496,0.9514965701762064,8.726045353159838,10.586351508121902,1.9150248588290149,1.276913454325664
25.54740344758046,1,6,0,0,45.93387665612715,0.0003020725253533481,0.0,9.421326058814431,0,43.06992117471551,45.85745432506059,0.8395762239836475,0.165129439363767,0.00030706890447521545,0.00031028253927999197,1.0190529449962435,1.0027042932001453,0.0,0.0,1.199778152015063,1.196855325720905,9.415281035581431,9.020176453320694,0.8263809468285447,0.5385065889242835
24.631641392695915,9,5,0,0,39.73314817871638,0.016350348006597147,1.0,9.520728966634938,0,42.273140961950695,40.634819845003726,1.0712285917530897,2.082469579243697,0.017412807856455825,0.015873170695572453,0.010829198390239325,1.186215076480349,0.9079272817680102,1.0294996610306304,0.7176979072935463,1.1887675140196865,9.317992970338711,11.063774403102345,0.924117027336004,1.3608801842745677
22.54239100226102,7,5,0,0,35.732015308548725,0.009040992190690496,0.0,5.113906064234188,0,36.0388895245706,37.7644876800111,0.3577982320899318,0.48843565362210883,0.009232257539670018,0.011534949809129015,0.8091820620350256,1.927060735851319,0.0,0.0,1.0375566199984374,1.6602444275904822,5.277396643843839,4.731256704987552,1.9231400543075456,1.6383632832023385
25.35194089428687,4,1,0,0,41.02640560158551,0.028458149999765738,0.0,10.686885331542202,0,40.65148053859997,33.05068437389476,1.2656047843256415,0.52008627894536,0.028499535778280568,0.024623744479729034,0.5067853321982214,0.418752239639003,0.0,0.0,1.3120108659245249,1.2524260945572623,10.456515396565607,11.403186088481812,1.402068779569159,0.22758310957903494
16.74821580298152,2,1,0,0,27.70918773615368,0.01997414412703932,0.0,8.681505936103799,0,27.481562694513247,24.274742761032645,1.0893413435744579,0.21416812061988344,0.020786502003087327,0.019145884209118648,1.1863749145401314,1.115174094639131,0.0,0.0,0.642454177069579,0.007686294081277856,8.799448822767646,9.016228743523989,1.5790940855906874,0.7984094516574486
